DateTime,Junction,ID,Vehicles
2017-07-16 23:00:00,3,20170716233,16
2017-07-17 00:00:00,3,20170717003,14
2017-07-17 01:00:00,3,20170717013,10
2017-07-17 02:00:00,3,20170717023,10
2017-07-17 03:00:00,3,20170717033,8
2017-07-17 04:00:00,3,20170717043,7
2017-07-17 05:00:00,3,20170717053,7
2017-07-17 06:00:00,3,20170717063,5
2017-07-17 07:00:00,3,20170717073,5
2017-07-17 08:00:00,3,20170717083,12
2017-07-17 09:00:00,3,20170717093,14
2017-07-17 10:00:00,3,20170717103,17
2017-07-17 11:00:00,3,20170717113,16
2017-07-17 12:00:00,3,20170717123,29
2017-07-17 13:00:00,3,20170717133,11
2017-07-17 14:00:00,3,20170717143,20
2017-07-17 15:00:00,3,20170717153,18
2017-07-17 16:00:00,3,20170717163,15
2017-07-17 17:00:00,3,20170717173,20
2017-07-17 18:00:00,3,20170717183,13
2017-07-17 19:00:00,3,20170717193,18
2017-07-17 20:00:00,3,20170717203,14
2017-07-17 21:00:00,3,20170717213,20
2017-07-17 22:00:00,3,20170717223,15
2017-07-17 23:00:00,3,20170717233,13
2017-07-18 00:00:00,3,20170718003,16
2017-07-18 01:00:00,3,20170718013,10
2017-07-18 02:00:00,3,20170718023,9
2017-07-18 03:00:00,3,20170718033,7
2017-07-18 04:00:00,3,20170718043,4
2017-07-18 05:00:00,3,20170718053,4
2017-07-18 06:00:00,3,20170718063,5
2017-07-18 07:00:00,3,20170718073,4
2017-07-18 08:00:00,3,20170718083,11
2017-07-18 09:00:00,3,20170718093,12
2017-07-18 10:00:00,3,20170718103,17
2017-07-18 11:00:00,3,20170718113,12
2017-07-18 12:00:00,3,20170718123,18
2017-07-18 13:00:00,3,20170718133,16
2017-07-18 14:00:00,3,20170718143,14
2017-07-18 15:00:00,3,20170718153,15
2017-07-18 16:00:00,3,20170718163,16
2017-07-18 17:00:00,3,20170718173,13
2017-07-18 18:00:00,3,20170718183,14
2017-07-18 19:00:00,3,20170718193,14
2017-07-18 20:00:00,3,20170718203,17
2017-07-18 21:00:00,3,20170718213,12
2017-07-18 22:00:00,3,20170718223,17
2017-07-18 23:00:00,3,20170718233,18
2017-07-19 00:00:00,3,20170719003,12
2017-07-19 01:00:00,3,20170719013,12
2017-07-19 02:00:00,3,20170719023,6
2017-07-19 03:00:00,3,20170719033,6
2017-07-19 04:00:00,3,20170719043,5
2017-07-19 05:00:00,3,20170719053,9
2017-07-19 06:00:00,3,20170719063,11
2017-07-19 07:00:00,3,20170719073,9
2017-07-19 08:00:00,3,20170719083,11
2017-07-19 09:00:00,3,20170719093,10
2017-07-19 10:00:00,3,20170719103,25
2017-07-19 11:00:00,3,20170719113,30
2017-07-19 12:00:00,3,20170719123,32
2017-07-19 13:00:00,3,20170719133,28
2017-07-19 14:00:00,3,20170719143,34
2017-07-19 15:00:00,3,20170719153,30
2017-07-19 16:00:00,3,20170719163,24
2017-07-19 17:00:00,3,20170719173,34
2017-07-19 18:00:00,3,20170719183,36
2017-07-19 19:00:00,3,20170719193,27
2017-07-19 20:00:00,3,20170719203,27
2017-07-19 21:00:00,3,20170719213,20
2017-07-19 22:00:00,3,20170719223,34
2017-07-19 23:00:00,3,20170719233,25
2017-07-20 00:00:00,3,20170720003,16
2017-07-20 01:00:00,3,20170720013,10
2017-07-20 02:00:00,3,20170720023,13
2017-07-20 03:00:00,3,20170720033,7
2017-07-20 04:00:00,3,20170720043,8
2017-07-20 05:00:00,3,20170720053,8
2017-07-20 06:00:00,3,20170720063,8
2017-07-20 07:00:00,3,20170720073,9
2017-07-20 08:00:00,3,20170720083,13
2017-07-20 09:00:00,3,20170720093,16
2017-07-20 10:00:00,3,20170720103,28
2017-07-20 11:00:00,3,20170720113,26
2017-07-20 12:00:00,3,20170720123,29
2017-07-20 13:00:00,3,20170720133,25
2017-07-20 14:00:00,3,20170720143,32
2017-07-20 15:00:00,3,20170720153,27
2017-07-20 16:00:00,3,20170720163,27
2017-07-20 17:00:00,3,20170720173,24
2017-07-20 18:00:00,3,20170720183,26
2017-07-20 19:00:00,3,20170720193,24
2017-07-20 20:00:00,3,20170720203,18
2017-07-20 21:00:00,3,20170720213,22
2017-07-20 22:00:00,3,20170720223,19
2017-07-20 23:00:00,3,20170720233,19
2017-07-21 00:00:00,3,20170721003,17
2017-07-21 01:00:00,3,20170721013,15
2017-07-21 02:00:00,3,20170721023,13
2017-07-21 03:00:00,3,20170721033,10
2017-07-21 04:00:00,3,20170721043,10
2017-07-21 05:00:00,3,20170721053,6
2017-07-21 06:00:00,3,20170721063,7
2017-07-21 07:00:00,3,20170721073,7
2017-07-21 08:00:00,3,20170721083,10
2017-07-21 09:00:00,3,20170721093,13
2017-07-21 10:00:00,3,20170721103,24
2017-07-21 11:00:00,3,20170721113,22
2017-07-21 12:00:00,3,20170721123,26
2017-07-21 13:00:00,3,20170721133,23
2017-07-21 14:00:00,3,20170721143,53
2017-07-21 15:00:00,3,20170721153,37
2017-07-21 16:00:00,3,20170721163,28
2017-07-21 17:00:00,3,20170721173,31
2017-07-21 18:00:00,3,20170721183,30
2017-07-21 19:00:00,3,20170721193,26
2017-07-21 20:00:00,3,20170721203,21
2017-07-21 21:00:00,3,20170721213,26
2017-07-21 22:00:00,3,20170721223,23
2017-07-21 23:00:00,3,20170721233,23
2017-07-22 00:00:00,3,20170722003,16
2017-07-22 01:00:00,3,20170722013,13
2017-07-22 02:00:00,3,20170722023,13
2017-07-22 03:00:00,3,20170722033,7
2017-07-22 04:00:00,3,20170722043,6
2017-07-22 05:00:00,3,20170722053,9
2017-07-22 06:00:00,3,20170722063,10
2017-07-22 07:00:00,3,20170722073,9
2017-07-22 08:00:00,3,20170722083,12
2017-07-22 09:00:00,3,20170722093,20
2017-07-22 10:00:00,3,20170722103,30
2017-07-22 11:00:00,3,20170722113,32
2017-07-22 12:00:00,3,20170722123,33
2017-07-22 13:00:00,3,20170722133,25
2017-07-22 14:00:00,3,20170722143,162
2017-07-22 15:00:00,3,20170722153,83
2017-07-22 16:00:00,3,20170722163,60
2017-07-22 17:00:00,3,20170722173,52
2017-07-22 18:00:00,3,20170722183,44
2017-07-22 19:00:00,3,20170722193,39
2017-07-22 20:00:00,3,20170722203,34
2017-07-22 21:00:00,3,20170722213,36
2017-07-22 22:00:00,3,20170722223,34
2017-07-22 23:00:00,3,20170722233,27
2017-07-23 00:00:00,3,20170723003,25
2017-07-23 01:00:00,3,20170723013,15
2017-07-23 02:00:00,3,20170723023,11
2017-07-23 03:00:00,3,20170723033,6
2017-07-23 04:00:00,3,20170723043,10
2017-07-23 05:00:00,3,20170723053,10
2017-07-23 06:00:00,3,20170723063,7
2017-07-23 07:00:00,3,20170723073,14
2017-07-23 08:00:00,3,20170723083,15
2017-07-23 09:00:00,3,20170723093,19
2017-07-23 10:00:00,3,20170723103,27
2017-07-23 11:00:00,3,20170723113,31
2017-07-23 12:00:00,3,20170723123,31
2017-07-23 13:00:00,3,20170723133,22
2017-07-23 14:00:00,3,20170723143,30
2017-07-23 15:00:00,3,20170723153,31
2017-07-23 16:00:00,3,20170723163,28
2017-07-23 17:00:00,3,20170723173,29
2017-07-23 18:00:00,3,20170723183,25
2017-07-23 19:00:00,3,20170723193,27
2017-07-23 20:00:00,3,20170723203,21
2017-07-23 21:00:00,3,20170723213,19
2017-07-23 22:00:00,3,20170723223,20
2017-07-23 23:00:00,3,20170723233,23
2017-07-24 00:00:00,3,20170724003,16
2017-07-24 01:00:00,3,20170724013,10
2017-07-24 02:00:00,3,20170724023,12
2017-07-24 03:00:00,3,20170724033,9
2017-07-24 04:00:00,3,20170724043,7
2017-07-24 05:00:00,3,20170724053,6
2017-07-24 06:00:00,3,20170724063,7
2017-07-24 07:00:00,3,20170724073,11
2017-07-24 08:00:00,3,20170724083,12
2017-07-24 09:00:00,3,20170724093,16
2017-07-24 10:00:00,3,20170724103,16
2017-07-24 11:00:00,3,20170724113,17
2017-07-24 12:00:00,3,20170724123,21
2017-07-24 13:00:00,3,20170724133,22
2017-07-24 14:00:00,3,20170724143,19
2017-07-24 15:00:00,3,20170724153,20
2017-07-24 16:00:00,3,20170724163,16
2017-07-24 17:00:00,3,20170724173,22
2017-07-24 18:00:00,3,20170724183,23
2017-07-24 19:00:00,3,20170724193,21
2017-07-24 20:00:00,3,20170724203,21
2017-07-24 21:00:00,3,20170724213,23
2017-07-24 22:00:00,3,20170724223,24
2017-07-24 23:00:00,3,20170724233,20
2017-07-25 00:00:00,3,20170725003,21
2017-07-25 01:00:00,3,20170725013,10
2017-07-25 02:00:00,3,20170725023,11
2017-07-25 03:00:00,3,20170725033,9
2017-07-25 04:00:00,3,20170725043,7
2017-07-25 05:00:00,3,20170725053,9
2017-07-25 06:00:00,3,20170725063,7
2017-07-25 07:00:00,3,20170725073,11
2017-07-25 08:00:00,3,20170725083,12
2017-07-25 09:00:00,3,20170725093,13
2017-07-25 10:00:00,3,20170725103,17
2017-07-25 11:00:00,3,20170725113,22
2017-07-25 12:00:00,3,20170725123,24
2017-07-25 13:00:00,3,20170725133,18
2017-07-25 14:00:00,3,20170725143,15
2017-07-25 15:00:00,3,20170725153,14
2017-07-25 16:00:00,3,20170725163,15
2017-07-25 17:00:00,3,20170725173,14
2017-07-25 18:00:00,3,20170725183,17
2017-07-25 19:00:00,3,20170725193,11
2017-07-25 20:00:00,3,20170725203,16
2017-07-25 21:00:00,3,20170725213,13
2017-07-25 22:00:00,3,20170725223,15
2017-07-25 23:00:00,3,20170725233,14
2017-07-26 00:00:00,3,20170726003,13
2017-07-26 01:00:00,3,20170726013,11
2017-07-26 02:00:00,3,20170726023,7
2017-07-26 03:00:00,3,20170726033,4
2017-07-26 04:00:00,3,20170726043,8
2017-07-26 05:00:00,3,20170726053,6
2017-07-26 06:00:00,3,20170726063,7
2017-07-26 07:00:00,3,20170726073,8
2017-07-26 08:00:00,3,20170726083,10
2017-07-26 09:00:00,3,20170726093,16
2017-07-26 10:00:00,3,20170726103,20
2017-07-26 11:00:00,3,20170726113,20
2017-07-26 12:00:00,3,20170726123,20
2017-07-26 13:00:00,3,20170726133,21
2017-07-26 14:00:00,3,20170726143,27
2017-07-26 15:00:00,3,20170726153,25
2017-07-26 16:00:00,3,20170726163,21
2017-07-26 17:00:00,3,20170726173,24
2017-07-26 18:00:00,3,20170726183,27
2017-07-26 19:00:00,3,20170726193,26
2017-07-26 20:00:00,3,20170726203,20
2017-07-26 21:00:00,3,20170726213,24
2017-07-26 22:00:00,3,20170726223,24
2017-07-26 23:00:00,3,20170726233,25
2017-07-27 00:00:00,3,20170727003,17
2017-07-27 01:00:00,3,20170727013,14
2017-07-27 02:00:00,3,20170727023,12
2017-07-27 03:00:00,3,20170727033,10
2017-07-27 04:00:00,3,20170727043,8
2017-07-27 05:00:00,3,20170727053,6
2017-07-27 06:00:00,3,20170727063,6
2017-07-27 07:00:00,3,20170727073,9
2017-07-27 08:00:00,3,20170727083,11
2017-07-27 09:00:00,3,20170727093,16
2017-07-27 10:00:00,3,20170727103,21
2017-07-27 11:00:00,3,20170727113,40
2017-07-27 12:00:00,3,20170727123,33
2017-07-27 13:00:00,3,20170727133,40
2017-07-27 14:00:00,3,20170727143,43
2017-07-27 15:00:00,3,20170727153,36
2017-07-27 16:00:00,3,20170727163,36
2017-07-27 17:00:00,3,20170727173,41
2017-07-27 18:00:00,3,20170727183,34
2017-07-27 19:00:00,3,20170727193,30
2017-07-27 20:00:00,3,20170727203,25
2017-07-27 21:00:00,3,20170727213,28
2017-07-27 22:00:00,3,20170727223,29
2017-07-27 23:00:00,3,20170727233,22
2017-07-28 00:00:00,3,20170728003,20
2017-07-28 01:00:00,3,20170728013,12
2017-07-28 02:00:00,3,20170728023,8
2017-07-28 03:00:00,3,20170728033,9
2017-07-28 04:00:00,3,20170728043,9
2017-07-28 05:00:00,3,20170728053,9
2017-07-28 06:00:00,3,20170728063,9
2017-07-28 07:00:00,3,20170728073,8
2017-07-28 08:00:00,3,20170728083,11
2017-07-28 09:00:00,3,20170728093,20
2017-07-28 10:00:00,3,20170728103,25
2017-07-28 11:00:00,3,20170728113,32
2017-07-28 12:00:00,3,20170728123,26
2017-07-28 13:00:00,3,20170728133,30
2017-07-28 14:00:00,3,20170728143,33
2017-07-28 15:00:00,3,20170728153,32
2017-07-28 16:00:00,3,20170728163,31
2017-07-28 17:00:00,3,20170728173,29
2017-07-28 18:00:00,3,20170728183,28
2017-07-28 19:00:00,3,20170728193,31
2017-07-28 20:00:00,3,20170728203,26
2017-07-28 21:00:00,3,20170728213,23
2017-07-28 22:00:00,3,20170728223,19
2017-07-28 23:00:00,3,20170728233,23
2017-07-29 00:00:00,3,20170729003,19
2017-07-29 01:00:00,3,20170729013,15
2017-07-29 02:00:00,3,20170729023,13
2017-07-29 03:00:00,3,20170729033,9
2017-07-29 04:00:00,3,20170729043,9
2017-07-29 05:00:00,3,20170729053,9
2017-07-29 06:00:00,3,20170729063,8
2017-07-29 07:00:00,3,20170729073,13
2017-07-29 08:00:00,3,20170729083,14
2017-07-29 09:00:00,3,20170729093,17
2017-07-29 10:00:00,3,20170729103,22
2017-07-29 11:00:00,3,20170729113,27
2017-07-29 12:00:00,3,20170729123,27
2017-07-29 13:00:00,3,20170729133,23
2017-07-29 14:00:00,3,20170729143,32
2017-07-29 15:00:00,3,20170729153,32
2017-07-29 16:00:00,3,20170729163,26
2017-07-29 17:00:00,3,20170729173,26
2017-07-29 18:00:00,3,20170729183,35
2017-07-29 19:00:00,3,20170729193,24
2017-07-29 20:00:00,3,20170729203,25
2017-07-29 21:00:00,3,20170729213,22
2017-07-29 22:00:00,3,20170729223,25
2017-07-29 23:00:00,3,20170729233,25
2017-07-30 00:00:00,3,20170730003,20
2017-07-30 01:00:00,3,20170730013,14
2017-07-30 02:00:00,3,20170730023,11
2017-07-30 03:00:00,3,20170730033,7
2017-07-30 04:00:00,3,20170730043,5
2017-07-30 05:00:00,3,20170730053,9
2017-07-30 06:00:00,3,20170730063,11
2017-07-30 07:00:00,3,20170730073,12
2017-07-30 08:00:00,3,20170730083,9
2017-07-30 09:00:00,3,20170730093,15
2017-07-30 10:00:00,3,20170730103,23
2017-07-30 11:00:00,3,20170730113,28
2017-07-30 12:00:00,3,20170730123,29
2017-07-30 13:00:00,3,20170730133,33
2017-07-30 14:00:00,3,20170730143,33
2017-07-30 15:00:00,3,20170730153,31
2017-07-30 16:00:00,3,20170730163,32
2017-07-30 17:00:00,3,20170730173,36
2017-07-30 18:00:00,3,20170730183,38
2017-07-30 19:00:00,3,20170730193,33
2017-07-30 20:00:00,3,20170730203,31
2017-07-30 21:00:00,3,20170730213,28
2017-07-30 22:00:00,3,20170730223,26
2017-07-30 23:00:00,3,20170730233,39
2017-07-31 00:00:00,3,20170731003,20
2017-07-31 01:00:00,3,20170731013,14
2017-07-31 02:00:00,3,20170731023,11
2017-07-31 03:00:00,3,20170731033,8
2017-07-31 04:00:00,3,20170731043,8
2017-07-31 05:00:00,3,20170731053,8
2017-07-31 06:00:00,3,20170731063,10
2017-07-31 07:00:00,3,20170731073,10
2017-07-31 08:00:00,3,20170731083,9
2017-07-31 09:00:00,3,20170731093,15
2017-07-31 10:00:00,3,20170731103,23
2017-07-31 11:00:00,3,20170731113,28
2017-07-31 12:00:00,3,20170731123,29
2017-07-31 13:00:00,3,20170731133,33
2017-07-31 14:00:00,3,20170731143,33
2017-07-31 15:00:00,3,20170731153,31
2017-07-31 16:00:00,3,20170731163,32
2017-07-31 17:00:00,3,20170731173,36
2017-07-31 18:00:00,3,20170731183,38
2017-07-31 19:00:00,3,20170731193,33
2017-07-31 20:00:00,3,20170731203,31
2017-07-31 21:00:00,3,20170731213,28
2017-07-31 22:00:00,3,20170731223,26
2017-07-31 23:00:00,3,20170731233,39
2017-08-01 00:00:00,3,20170801003,17
2017-08-01 01:00:00,3,20170801013,9
2017-08-01 02:00:00,3,20170801023,7
2017-08-01 03:00:00,3,20170801033,6
2017-08-01 04:00:00,3,20170801043,8
2017-08-01 05:00:00,3,20170801053,4
2017-08-01 06:00:00,3,20170801063,5
2017-08-01 07:00:00,3,20170801073,10
2017-08-01 08:00:00,3,20170801083,11
2017-08-01 09:00:00,3,20170801093,16
2017-08-01 10:00:00,3,20170801103,22
2017-08-01 11:00:00,3,20170801113,29
2017-08-01 12:00:00,3,20170801123,27
2017-08-01 13:00:00,3,20170801133,22
2017-08-01 14:00:00,3,20170801143,21
2017-08-01 15:00:00,3,20170801153,24
2017-08-01 16:00:00,3,20170801163,38
2017-08-01 17:00:00,3,20170801173,38
2017-08-01 18:00:00,3,20170801183,26
2017-08-01 19:00:00,3,20170801193,25
2017-08-01 20:00:00,3,20170801203,22
2017-08-01 21:00:00,3,20170801213,20
2017-08-01 22:00:00,3,20170801223,17
2017-08-01 23:00:00,3,20170801233,17
2017-08-02 00:00:00,3,20170802003,16
2017-08-02 01:00:00,3,20170802013,14
2017-08-02 02:00:00,3,20170802023,8
2017-08-02 03:00:00,3,20170802033,5
2017-08-02 04:00:00,3,20170802043,7
2017-08-02 05:00:00,3,20170802053,7
2017-08-02 06:00:00,3,20170802063,9
2017-08-02 07:00:00,3,20170802073,7
2017-08-02 08:00:00,3,20170802083,12
2017-08-02 09:00:00,3,20170802093,17
2017-08-02 10:00:00,3,20170802103,25
2017-08-02 11:00:00,3,20170802113,26
2017-08-02 12:00:00,3,20170802123,23
2017-08-02 13:00:00,3,20170802133,20
2017-08-02 14:00:00,3,20170802143,24
2017-08-02 15:00:00,3,20170802153,27
2017-08-02 16:00:00,3,20170802163,21
2017-08-02 17:00:00,3,20170802173,17
2017-08-02 18:00:00,3,20170802183,19
2017-08-02 19:00:00,3,20170802193,18
2017-08-02 20:00:00,3,20170802203,19
2017-08-02 21:00:00,3,20170802213,17
2017-08-02 22:00:00,3,20170802223,16
2017-08-02 23:00:00,3,20170802233,12
2017-08-03 00:00:00,3,20170803003,11
2017-08-03 01:00:00,3,20170803013,10
2017-08-03 02:00:00,3,20170803023,11
2017-08-03 03:00:00,3,20170803033,7
2017-08-03 04:00:00,3,20170803043,5
2017-08-03 05:00:00,3,20170803053,8
2017-08-03 06:00:00,3,20170803063,7
2017-08-03 07:00:00,3,20170803073,7
2017-08-03 08:00:00,3,20170803083,12
2017-08-03 09:00:00,3,20170803093,17
2017-08-03 10:00:00,3,20170803103,22
2017-08-03 11:00:00,3,20170803113,14
2017-08-03 12:00:00,3,20170803123,15
2017-08-03 13:00:00,3,20170803133,21
2017-08-03 14:00:00,3,20170803143,16
2017-08-03 15:00:00,3,20170803153,11
2017-08-03 16:00:00,3,20170803163,11
2017-08-03 17:00:00,3,20170803173,15
2017-08-03 18:00:00,3,20170803183,15
2017-08-03 19:00:00,3,20170803193,13
2017-08-03 20:00:00,3,20170803203,14
2017-08-03 21:00:00,3,20170803213,11
2017-08-03 22:00:00,3,20170803223,14
2017-08-03 23:00:00,3,20170803233,15
2017-08-04 00:00:00,3,20170804003,11
2017-08-04 01:00:00,3,20170804013,7
2017-08-04 02:00:00,3,20170804023,4
2017-08-04 03:00:00,3,20170804033,6
2017-08-04 04:00:00,3,20170804043,4
2017-08-04 05:00:00,3,20170804053,3
2017-08-04 06:00:00,3,20170804063,5
2017-08-04 07:00:00,3,20170804073,8
2017-08-04 08:00:00,3,20170804083,9
2017-08-04 09:00:00,3,20170804093,7
2017-08-04 10:00:00,3,20170804103,8
2017-08-04 11:00:00,3,20170804113,7
2017-08-04 12:00:00,3,20170804123,14
2017-08-04 13:00:00,3,20170804133,11
2017-08-04 14:00:00,3,20170804143,10
2017-08-04 15:00:00,3,20170804153,10
2017-08-04 16:00:00,3,20170804163,10
2017-08-04 17:00:00,3,20170804173,9
2017-08-04 18:00:00,3,20170804183,15
2017-08-04 19:00:00,3,20170804193,9
2017-08-04 20:00:00,3,20170804203,8
2017-08-04 21:00:00,3,20170804213,10
2017-08-04 22:00:00,3,20170804223,11
2017-08-04 23:00:00,3,20170804233,12
2017-08-05 00:00:00,3,20170805003,11
2017-08-05 01:00:00,3,20170805013,7
2017-08-05 02:00:00,3,20170805023,8
2017-08-05 03:00:00,3,20170805033,7
2017-08-05 04:00:00,3,20170805043,4
2017-08-05 05:00:00,3,20170805053,7
2017-08-05 06:00:00,3,20170805063,7
2017-08-05 07:00:00,3,20170805073,6
2017-08-05 08:00:00,3,20170805083,12
2017-08-05 09:00:00,3,20170805093,10
2017-08-05 10:00:00,3,20170805103,17
2017-08-05 11:00:00,3,20170805113,19
2017-08-05 12:00:00,3,20170805123,27
2017-08-05 13:00:00,3,20170805133,18
2017-08-05 14:00:00,3,20170805143,27
2017-08-05 15:00:00,3,20170805153,18
2017-08-05 16:00:00,3,20170805163,18
2017-08-05 17:00:00,3,20170805173,20
2017-08-05 18:00:00,3,20170805183,24
2017-08-05 19:00:00,3,20170805193,25
2017-08-05 20:00:00,3,20170805203,22
2017-08-05 21:00:00,3,20170805213,22
2017-08-05 22:00:00,3,20170805223,20
2017-08-05 23:00:00,3,20170805233,21
2017-08-06 00:00:00,3,20170806003,16
2017-08-06 01:00:00,3,20170806013,12
2017-08-06 02:00:00,3,20170806023,9
2017-08-06 03:00:00,3,20170806033,9
2017-08-06 04:00:00,3,20170806043,8
2017-08-06 05:00:00,3,20170806053,7
2017-08-06 06:00:00,3,20170806063,5
2017-08-06 07:00:00,3,20170806073,9
2017-08-06 08:00:00,3,20170806083,12
2017-08-06 09:00:00,3,20170806093,16
2017-08-06 10:00:00,3,20170806103,16
2017-08-06 11:00:00,3,20170806113,24
2017-08-06 12:00:00,3,20170806123,27
2017-08-06 13:00:00,3,20170806133,29
2017-08-06 14:00:00,3,20170806143,34
2017-08-06 15:00:00,3,20170806153,27
2017-08-06 16:00:00,3,20170806163,23
2017-08-06 17:00:00,3,20170806173,29
2017-08-06 18:00:00,3,20170806183,22
2017-08-06 19:00:00,3,20170806193,23
2017-08-06 20:00:00,3,20170806203,17
2017-08-06 21:00:00,3,20170806213,13
2017-08-06 22:00:00,3,20170806223,22
2017-08-06 23:00:00,3,20170806233,17
2017-08-07 00:00:00,3,20170807003,16
2017-08-07 01:00:00,3,20170807013,13
2017-08-07 02:00:00,3,20170807023,11
2017-08-07 03:00:00,3,20170807033,6
2017-08-07 04:00:00,3,20170807043,5
2017-08-07 05:00:00,3,20170807053,6
2017-08-07 06:00:00,3,20170807063,8
2017-08-07 07:00:00,3,20170807073,8
2017-08-07 08:00:00,3,20170807083,20
2017-08-07 09:00:00,3,20170807093,25
2017-08-07 10:00:00,3,20170807103,24
2017-08-07 11:00:00,3,20170807113,24
2017-08-07 12:00:00,3,20170807123,20
2017-08-07 13:00:00,3,20170807133,24
2017-08-07 14:00:00,3,20170807143,20
2017-08-07 15:00:00,3,20170807153,25
2017-08-07 16:00:00,3,20170807163,20
2017-08-07 17:00:00,3,20170807173,27
2017-08-07 18:00:00,3,20170807183,25
2017-08-07 19:00:00,3,20170807193,22
2017-08-07 20:00:00,3,20170807203,17
2017-08-07 21:00:00,3,20170807213,16
2017-08-07 22:00:00,3,20170807223,19
2017-08-07 23:00:00,3,20170807233,17
2017-08-08 00:00:00,3,20170808003,13
2017-08-08 01:00:00,3,20170808013,10
2017-08-08 02:00:00,3,20170808023,8
2017-08-08 03:00:00,3,20170808033,8
2017-08-08 04:00:00,3,20170808043,5
2017-08-08 05:00:00,3,20170808053,5
2017-08-08 06:00:00,3,20170808063,8
2017-08-08 07:00:00,3,20170808073,7
2017-08-08 08:00:00,3,20170808083,7
2017-08-08 09:00:00,3,20170808093,14
2017-08-08 10:00:00,3,20170808103,18
2017-08-08 11:00:00,3,20170808113,21
2017-08-08 12:00:00,3,20170808123,23
2017-08-08 13:00:00,3,20170808133,16
2017-08-08 14:00:00,3,20170808143,17
2017-08-08 15:00:00,3,20170808153,22
2017-08-08 16:00:00,3,20170808163,23
2017-08-08 17:00:00,3,20170808173,23
2017-08-08 18:00:00,3,20170808183,22
2017-08-08 19:00:00,3,20170808193,15
2017-08-08 20:00:00,3,20170808203,14
2017-08-08 21:00:00,3,20170808213,15
2017-08-08 22:00:00,3,20170808223,15
2017-08-08 23:00:00,3,20170808233,16
2017-08-09 00:00:00,3,20170809003,16
2017-08-09 01:00:00,3,20170809013,9
2017-08-09 02:00:00,3,20170809023,9
2017-08-09 03:00:00,3,20170809033,9
2017-08-09 04:00:00,3,20170809043,6
2017-08-09 05:00:00,3,20170809053,5
2017-08-09 06:00:00,3,20170809063,8
2017-08-09 07:00:00,3,20170809073,10
2017-08-09 08:00:00,3,20170809083,11
2017-08-09 09:00:00,3,20170809093,11
2017-08-09 10:00:00,3,20170809103,17
2017-08-09 11:00:00,3,20170809113,25
2017-08-09 12:00:00,3,20170809123,22
2017-08-09 13:00:00,3,20170809133,20
2017-08-09 14:00:00,3,20170809143,20
2017-08-09 15:00:00,3,20170809153,64
2017-08-09 16:00:00,3,20170809163,46
2017-08-09 17:00:00,3,20170809173,35
2017-08-09 18:00:00,3,20170809183,28
2017-08-09 19:00:00,3,20170809193,26
2017-08-09 20:00:00,3,20170809203,25
2017-08-09 21:00:00,3,20170809213,23
2017-08-09 22:00:00,3,20170809223,24
2017-08-09 23:00:00,3,20170809233,15
2017-08-10 00:00:00,3,20170810003,15
2017-08-10 01:00:00,3,20170810013,14
2017-08-10 02:00:00,3,20170810023,10
2017-08-10 03:00:00,3,20170810033,9
2017-08-10 04:00:00,3,20170810043,7
2017-08-10 05:00:00,3,20170810053,4
2017-08-10 06:00:00,3,20170810063,6
2017-08-10 07:00:00,3,20170810073,8
2017-08-10 08:00:00,3,20170810083,12
2017-08-10 09:00:00,3,20170810093,17
2017-08-10 10:00:00,3,20170810103,15
2017-08-10 11:00:00,3,20170810113,15
2017-08-10 12:00:00,3,20170810123,26
2017-08-10 13:00:00,3,20170810133,15
2017-08-10 14:00:00,3,20170810143,15
2017-08-10 15:00:00,3,20170810153,16
2017-08-10 16:00:00,3,20170810163,15
2017-08-10 17:00:00,3,20170810173,17
2017-08-10 18:00:00,3,20170810183,15
2017-08-10 19:00:00,3,20170810193,15
2017-08-10 20:00:00,3,20170810203,17
2017-08-10 21:00:00,3,20170810213,15
2017-08-10 22:00:00,3,20170810223,17
2017-08-10 23:00:00,3,20170810233,16
2017-08-11 00:00:00,3,20170811003,13
2017-08-11 01:00:00,3,20170811013,6
2017-08-11 02:00:00,3,20170811023,5
2017-08-11 03:00:00,3,20170811033,9
2017-08-11 04:00:00,3,20170811043,5
2017-08-11 05:00:00,3,20170811053,4
2017-08-11 06:00:00,3,20170811063,4
2017-08-11 07:00:00,3,20170811073,7
2017-08-11 08:00:00,3,20170811083,8
2017-08-11 09:00:00,3,20170811093,9
2017-08-11 10:00:00,3,20170811103,11
2017-08-11 11:00:00,3,20170811113,9
2017-08-11 12:00:00,3,20170811123,17
2017-08-11 13:00:00,3,20170811133,13
2017-08-11 14:00:00,3,20170811143,9
2017-08-11 15:00:00,3,20170811153,11
2017-08-11 16:00:00,3,20170811163,12
2017-08-11 17:00:00,3,20170811173,11
2017-08-11 18:00:00,3,20170811183,13
2017-08-11 19:00:00,3,20170811193,10
2017-08-11 20:00:00,3,20170811203,13
2017-08-11 21:00:00,3,20170811213,14
2017-08-11 22:00:00,3,20170811223,15
2017-08-11 23:00:00,3,20170811233,11
2017-08-12 00:00:00,3,20170812003,10
2017-08-12 01:00:00,3,20170812013,9
2017-08-12 02:00:00,3,20170812023,5
2017-08-12 03:00:00,3,20170812033,8
2017-08-12 04:00:00,3,20170812043,7
2017-08-12 05:00:00,3,20170812053,6
2017-08-12 06:00:00,3,20170812063,7
2017-08-12 07:00:00,3,20170812073,8
2017-08-12 08:00:00,3,20170812083,11
2017-08-12 09:00:00,3,20170812093,16
